model,task,sample_id,score,benchmark,run_id
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,reck4G4xxv3YnpbtQ,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,reckYqR92oJkqJXkE,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,reckl6PkaEMWM50yZ,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recl1UtgTVKishAq4,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recmI7EiLv72PxmYK,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recmkvk6EFAmqyMxR,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recmwwQJnx7ll7bqL,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recn3NhOhqAPLda16,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recnGEpF1srQpaqWq,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recnTTKdBzfuoZ7w7,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recnawZPumSCLMVgp,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recnjViFrqlZNL3fY,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,reco8WSc71p8zAv4q,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recooG6bivTUJpDBz,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recoy9ZLBsc7HIRBy,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recpJmTOXx6T48nDJ,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recpki12iG9RUGrz9,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recqFDvYKKRmbnoUb,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recqGD3fxPCI59vPQ,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recqLRu4BcJvlSANc,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recr3VHM4zYf6dMFY,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recrHBEJJoDTV05JR,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recrNbtgTNoabJJi6,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recrs0kUo7Ua1xhKO,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recs3PLPUEMiqg4P8,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,rect4iLrSfUwkNTno,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,rectXfsCM1dj4Kv2c,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,rectlyG9pCAAuWhoB,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recuYEkVjdVUwA3c0,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recuyeuT5rQ6qDt8F,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recv7GsQg3f0fvB1f,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recvZlMbpPz0yLDle,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recvlnu8BuLmXZhSX,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recw4rROcnHKNZhtK,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recxTy0x7M6T9ikc0,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recxsX66ktJ1Lwt4f,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recyPffUDqC2k7ZZO,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recyl3usDqb7ruXJx,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recypVp2NmPlBKVTp,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,reczQ4I0VpENdMtIj,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,reczUoM8JsxU6pYxr,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,reczjcMtrB1YGS2fO,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,reczzzihL7btBH7RO,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,rec0VuKUjt1SZ7NYv,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,rec1oj2DveQWl9Rpw,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,rec32C1ZEapBnCC0E,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,rec47oNPXudlTIk4y,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,rec6sE2CRtD4drtHg,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,rec9W28HgpEUeUN8k,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recAYkd96NNuNl1Ei,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recBhnXrUyTJ6WHIR,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recE2ihVfqEK4R9d0,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recGee5m84dg5FZkc,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recINGR1z01Fh1Z3A,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recJpyGtGIsxulevT,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recLB0EkQ54bYVhnd,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recMicVBcqy1xM1jq,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recPIzpnuYpB4yvmp,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recRZjaElf8ft7xTq,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recReg13iV2HwJTaA,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recRhwQwHijW0gCLo,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recUc29lMDBEvurYo,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recVE8cUNHpHZIAvL,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recWXwn9v4IG9ZrM6,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recXsYa3i2UhGF5fe,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recYCMJWH7IpcdqwE,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recatj4YXzbOaq3Ar,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recb80OwMgNnceA9t,0.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,reccVBrYdwsB84fGy,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recfTlTMjZBuOducT,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recgC4GJ8wUemlUQD,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recixxJmdux0d8LZQ,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,reckEnrOPFT9Ru7tW,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recoiTJPGUmzAkief,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recwW1A85nfyQpReG,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recwlwlcPvXVNPmvl,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recyrk6XBVwugG5u8,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recywRj5a8EEjj2Ib,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,recz3MfYHPRhsEQkW,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
anthropic/claude-3-7-sonnet-20250219,GPQA Diamond,reczkBiPPNrNN49Hp,1.0,GPQA diamond,iv9yfwZ9vTznxQfvJF6J7p
grok/grok-3-mini-beta,GPQA Diamond,rec06pnAkLOr2t2mp,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec0Arme2jcXQZnAW,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec0wZvZgiz320KRs,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec0yTRmO1o1xCA6H,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec1zl5LvaatzGhFt,0.625,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec260hNUCEj109Dj,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec2UlKqC6RFHdcro,0.5,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec2ZTsqazBZ3LTWZ,0.625,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec2fsnzUuvNtUYK8,0.125,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec4JrWy7Il8ho5vk,0.875,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec4L69T0Y1AS4AFS,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec4UqStf9WUVif1f,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec4r4KWNLrT7g2kR,0.875,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec527dNeEtWJrYNl,0.75,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec5eA17Qr1ucNLUf,0.875,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec5rjeLsEq5Fg7Oj,0.5,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec7C06XOB2h298ue,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec7qmSnbud4FHSqL,0.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec8nshandHARTkrg,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec8y3ZrBOcLgNEkE,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec9GugrngvsQR99A,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,rec9ubQihAh6g9bft,0.625,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recA1i5ZAh0Uzclxp,0.75,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recAAJoHMW45Lv5je,0.875,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recBGxVySx1pkrO1i,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recBXlqrZUCR897It,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recBtVK8rBVtIlXDq,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recCJJOeBGERaHYax,0.875,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recD8oX1KevFbl7bL,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recDDxpS9s8cwkqfq,0.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recDj2Y2BbtV02Wv5,0.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recDytVnNYZe2HuUU,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recEmTBhx2hgw6tPQ,0.75,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recFaL6j8UMhutXrc,0.75,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recG1ljJQcVy6CbSl,0.875,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recGFKDUd8qgz81Zl,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recGFNRVl1qBZGwyU,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recHVUd2DkoKfedJZ,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recI1ls9OXdxatHQn,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recIDiDKKrN61Auyr,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recIIUynGGpsGEYuo,0.875,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recIMcQfaQNa6vzsT,0.75,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recINSFEYLCyyd08m,0.625,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recIOlKBsOeEcgkA1,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recIj8lR4tuDgrHou,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recIlghoOw5VbY4Zh,0.75,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recJJcOHhFeSaRpl4,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recJZ3QEfRKjYw9a7,0.75,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recK9F5aqdaybl8bb,0.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recKcjTwONILZqHAX,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recKm6LNWykGapmCr,0.5,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recKv4hFyNpViUXnL,0.625,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recL9MFV5zmdlle5T,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recLAgwx9vbgB5EHk,0.625,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recLSzwBUS3olCjhl,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recLrRirj7iXoB0rU,0.375,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recN4DY9Q5V03glmQ,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recNAiPUKOulQbKVP,0.875,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recNFJjE5PPTqVJGv,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recNu3MXkvWUzHZr9,0.875,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recNuT2oSnO86bxOx,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recO3hvCWRGiG0odN,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recOYsaYs6RmtlTDy,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recOkA2zsy4GSMD9R,0.625,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recOvqPKUtyy9ISA1,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recPL4ZPpVYxgMu57,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recPSTGXK3P39yNYT,0.25,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recPzW1WqRnPs57D6,0.875,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recQ8oxSY2aCwFRS8,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recQiWOxhkXRz9NVE,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recRTiyaRymerDJ4y,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recRgabRzMaEoBRcM,0.125,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recS48OsU6kVadBPW,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recSBcGLPatKb3Ygu,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recTs7qzfJs6kfLUK,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recUBgVlkKzcRPDdK,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recUOePh79cp4T2Bg,0.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recV1nqYQvpII94oC,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recVEXvhYxAhELVqB,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recVvpD8miVjmmyfe,0.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recWPMm91mGDLXONm,0.875,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recWxGU8Q4YReJ1tb,0.375,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recWzUUYBN0NuXO2k,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recXsuOHRBLcyenF2,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recXvQ6gWAmyakrpD,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recYA3LPsCvF1fTMI,0.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recYOzCsevNz61Lyn,0.875,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recYt8xx80OTyDsL0,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recZ13cwgDQf9jRd9,0.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recZSGUkn56v9kEp1,0.125,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recZWeueB7lSPR6wN,0.25,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recZbxrocrxh9YENH,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recZdZxsN0AxDx0pB,0.75,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recZt4x514UQNnsgy,0.125,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,reca44yABeO2fx7UB,0.5,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recaXdGn3FAIkxLGM,0.875,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recafnH3RRnMBXEb1,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recakFKZioXUuldcd,0.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recb2M22zaD3tL6Qc,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,recb4cGsC6BJUCU3V,0.75,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,reccOKzFNmyqeJ6ry,1.0,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
grok/grok-3-mini-beta,GPQA Diamond,reccVFW11Elovnf8T,0.75,GPQA diamond,JFZMWFVGNi5R5TdZrvQUFw
